id,value,location,sample date,measure
3382848,0.063,Boonsri,15-May-15,Total phosphorus
3382849,0.056,Boonsri,15-May-15,Total dissolved phosphorus
3382850,23,Boonsri,15-May-15,Sodium
3382851,2,Boonsri,15-May-15,Potassium
3382852,38.28,Boonsri,15-May-15,Calcium
3382853,13.58,Boonsri,15-May-15,Magnesium
3382854,13.55,Boonsri,15-May-15,Chlorides
3382855,30.71,Boonsri,15-May-15,Sulphates
3382863,1.58,Boonsri,15-May-15,Biochemical Oxygen
3382864,9.94,Boonsri,15-May-15,Chemical Oxygen Demand (Cr)
3382865,2.05,Boonsri,15-May-15,Chemical Oxygen Demand (Mn)
3382866,3.114,Boonsri,15-May-15,Total organic carbon
3382867,0.116,Boonsri,15-May-15,Anionic active surfactants
3382868,0,Boonsri,15-May-15,Petroleum hydrocarbons
3382870,0,Boonsri,15-May-15,Atrazine
3382871,0,Boonsri,15-May-15,"p,p-DDT"
3382872,0,Boonsri,15-May-15,gamma-Hexachlorocyclohexane
3386068,17,Achara,15-May-15,Water temperature
3386071,8.3,Achara,15-May-15,Dissolved oxygen
3386072,85,Achara,15-May-15,Oxygen saturation
3386074,129.8,Achara,15-May-15,Total hardness
3386077,0.21,Achara,15-May-15,Ammonium
3386078,0.108,Achara,15-May-15,Nitrites
3386079,1.71,Achara,15-May-15,Nitrates
3386080,2.07,Achara,15-May-15,Total nitrogen
3386081,0.017,Achara,15-May-15,Orthophosphate-phosphorus
3386082,0.022,Achara,15-May-15,Total phosphorus
3386083,2,Achara,15-May-15,Dissolved silicates
3386084,41.9,Achara,15-May-15,Calcium
3386085,6.1,Achara,15-May-15,Magnesium
3386086,12.4,Achara,15-May-15,Chlorides
3386092,0,Achara,15-May-15,Mercury
3386096,2.2,Achara,15-May-15,Biochemical Oxygen
3386097,17,Achara,15-May-15,Chemical Oxygen Demand (Cr)
3386098,2.5,Achara,15-May-15,Chemical Oxygen Demand (Mn)
3386099,2.39,Achara,15-May-15,Total organic carbon
3386100,0,Achara,15-May-15,Petroleum hydrocarbons
3386101,0,Achara,15-May-15,Atrazine
3386102,0,Achara,15-May-15,"p,p-DDT"
3386103,0,Achara,15-May-15,gamma-Hexachlorocyclohexane
3396246,21.9,Chai,20-May-15,Water temperature
3396249,8.76,Chai,20-May-15,Dissolved oxygen
3396251,164.472,Chai,20-May-15,Total hardness
3396254,255,Chai,20-May-15,Total dissolved salts
3396255,0,Chai,20-May-15,Ammonium
3396256,0.029,Chai,20-May-15,Nitrites
3396257,1.74,Chai,20-May-15,Nitrates
3396258,2.17,Chai,20-May-15,Total nitrogen
3396259,0.049,Chai,20-May-15,Orthophosphate-phosphorus
3396260,0.066,Chai,20-May-15,Total phosphorus
3396261,0.051,Chai,20-May-15,Total dissolved phosphorus
3396262,44.8,Chai,20-May-15,Calcium
3396263,11.8,Chai,20-May-15,Magnesium
3396264,16.2,Chai,20-May-15,Chlorides
3396265,18.9,Chai,20-May-15,Sulphates
3396266,0.3554,Chai,20-May-15,Iron
3396268,0,Chai,20-May-15,Manganese
3396276,0.97,Chai,20-May-15,Biochemical Oxygen
3396277,24.58,Chai,20-May-15,Chemical Oxygen Demand (Cr)
3396278,3.78,Chai,20-May-15,Chemical Oxygen Demand (Mn)
3396279,0,Chai,20-May-15,Atrazine
3396280,0,Chai,20-May-15,"p,p-DDT"
3396281,0,Chai,20-May-15,gamma-Hexachlorocyclohexane
3438446,21.5,Chai,20-May-15,Water temperature
3438449,8.68,Chai,20-May-15,Dissolved oxygen
3438451,155.928,Chai,20-May-15,Total hardness
3438454,251,Chai,20-May-15,Total dissolved salts
3438455,0,Chai,20-May-15,Ammonium
3438456,0.02,Chai,20-May-15,Nitrites
3438457,1.77,Chai,20-May-15,Nitrates
3438458,2.29,Chai,20-May-15,Total nitrogen
3438459,0.027,Chai,20-May-15,Orthophosphate-phosphorus
3438460,0.038,Chai,20-May-15,Total phosphorus
3438461,0.033,Chai,20-May-15,Total dissolved phosphorus
3438462,46.8,Chai,20-May-15,Calcium
3438463,9.4,Chai,20-May-15,Magnesium
3438464,15.5,Chai,20-May-15,Chlorides
3438465,30.2,Chai,20-May-15,Sulphates
3438466,0.3354,Chai,20-May-15,Iron
3438468,0,Chai,20-May-15,Manganese
3438476,0.68,Chai,20-May-15,Biochemical Oxygen
3438477,20.8,Chai,20-May-15,Chemical Oxygen Demand (Cr)
3438478,2.91,Chai,20-May-15,Chemical Oxygen Demand (Mn)
3438479,0,Chai,20-May-15,Atrazine
3438480,0,Chai,20-May-15,"p,p-DDT"
3438481,0,Chai,20-May-15,gamma-Hexachlorocyclohexane
3439410,22,Chai,20-May-15,Water temperature
3439413,8.91,Chai,20-May-15,Dissolved oxygen
3439415,155.928,Chai,20-May-15,Total hardness
3439418,250,Chai,20-May-15,Total dissolved salts
3439419,0.026,Chai,20-May-15,Ammonium
3439420,0.02,Chai,20-May-15,Nitrites
3439421,1.74,Chai,20-May-15,Nitrates
3439422,2.34,Chai,20-May-15,Total nitrogen
3439423,0.035,Chai,20-May-15,Orthophosphate-phosphorus
3439424,0.051,Chai,20-May-15,Total phosphorus
3439425,0.04,Chai,20-May-15,Total dissolved phosphorus
3439426,44.8,Chai,20-May-15,Calcium
3439427,10.8,Chai,20-May-15,Magnesium
3439428,17.3,Chai,20-May-15,Chlorides
3439429,29.2,Chai,20-May-15,Sulphates
3439430,0.5759,Chai,20-May-15,Iron
3439432,0,Chai,20-May-15,Manganese
3439440,0.82,Chai,20-May-15,Biochemical Oxygen
3439441,22.69,Chai,20-May-15,Chemical Oxygen Demand (Cr)
3439442,3.2,Chai,20-May-15,Chemical Oxygen Demand (Mn)
3439443,0,Chai,20-May-15,Atrazine
3439444,0,Chai,20-May-15,"p,p-DDT"
3439445,0,Chai,20-May-15,gamma-Hexachlorocyclohexane
991119,0.342,Boonsri,21-May-15,AGOC-3A
991121,0.312,Boonsri,21-May-15,Methylosmoline
991122,0.256,Boonsri,21-May-15,Chlorodinine
992490,0.254,Boonsri,21-May-15,AGOC-3A
992492,0.347,Boonsri,21-May-15,Methylosmoline
992493,0.235,Boonsri,21-May-15,Chlorodinine
993857,0.348,Boonsri,21-May-15,AGOC-3A
993859,0.339,Boonsri,21-May-15,Methylosmoline
993860,0.291,Boonsri,21-May-15,Chlorodinine
1005840,0.436,Chai,21-May-15,AGOC-3A
1005842,1.608,Chai,21-May-15,Methylosmoline
1005843,0.264,Chai,21-May-15,Chlorodinine
1007228,0.53,Chai,21-May-15,AGOC-3A
1007230,4.177,Chai,21-May-15,Methylosmoline
1007231,0.276,Chai,21-May-15,Chlorodinine
1008590,0.278,Chai,21-May-15,AGOC-3A
1008592,4.208,Chai,21-May-15,Methylosmoline
1008593,0.234,Chai,21-May-15,Chlorodinine
3385543,18.7,Decha,22-May-15,Water temperature
3385546,11.4,Decha,22-May-15,Dissolved oxygen
3385547,122.23,Decha,22-May-15,Oxygen saturation
3385549,143.75,Decha,22-May-15,Total hardness
3385550,144.6,Decha,22-May-15,Bicarbonates
3385553,372,Decha,22-May-15,Total dissolved salts
3385554,0.112,Decha,22-May-15,Ammonium
3385555,0.02,Decha,22-May-15,Nitrites
3385556,0.531,Decha,22-May-15,Nitrates
3385557,0,Decha,22-May-15,Organic nitrogen
3385558,62.7,Decha,22-May-15,Sodium
3385559,4.98,Decha,22-May-15,Potassium
3385560,40.9,Decha,22-May-15,Calcium
3385561,10.09,Decha,22-May-15,Magnesium
3385562,70.15,Decha,22-May-15,Chlorides
3385563,64.1,Decha,22-May-15,Sulphates
3385564,0.431,Decha,22-May-15,Iron
3385566,0.305,Decha,22-May-15,Manganese
3385567,0.238,Decha,22-May-15,Manganese
3385568,73.82,Decha,22-May-15,Zinc
3385570,2.83,Decha,22-May-15,Copper
3385572,0,Decha,22-May-15,Chromium
3385574,1.36,Decha,22-May-15,Lead
3385576,0.24,Decha,22-May-15,Cadmium
3385578,0.017,Decha,22-May-15,Mercury
3385580,1.47,Decha,22-May-15,Nickel
3385582,1.32,Decha,22-May-15,Arsenic
3385584,4.1,Decha,22-May-15,Biochemical Oxygen
3385585,31.8,Decha,22-May-15,Chemical Oxygen Demand (Cr)
3385586,4.8,Decha,22-May-15,Chemical Oxygen Demand (Mn)
3385587,0,Decha,22-May-15,Petroleum hydrocarbons
1009541,0.324,Somchair,25-May-15,AGOC-3A
1009543,4.455,Somchair,25-May-15,Methylosmoline
1009544,0.286,Somchair,25-May-15,Chlorodinine
1010317,0.319,Busarakhan,25-May-15,AGOC-3A
1010319,0.272,Busarakhan,25-May-15,Methylosmoline
1010320,0.281,Busarakhan,25-May-15,Chlorodinine
3383812,22,Somchair,27-May-15,Water temperature
3383815,8.73,Somchair,27-May-15,Dissolved oxygen
3383818,0,Somchair,27-May-15,Ammonium
3383819,0.058,Somchair,27-May-15,Nitrites
3383820,2.43,Somchair,27-May-15,Nitrates
3383821,2.67,Somchair,27-May-15,Total nitrogen
3383822,0.082,Somchair,27-May-15,Orthophosphate-phosphorus
3383823,0.101,Somchair,27-May-15,Total phosphorus
3383824,0.082,Somchair,27-May-15,Total dissolved phosphorus
3383825,1.43,Somchair,27-May-15,Biochemical Oxygen
3383826,0,Somchair,27-May-15,Atrazine
3383827,0,Somchair,27-May-15,"p,p-DDT"
3383828,0,Somchair,27-May-15,gamma-Hexachlorocyclohexane
3384763,22.2,Busarakhan,27-May-15,Water temperature
3384766,8.09,Busarakhan,27-May-15,Dissolved oxygen
3384769,0,Busarakhan,27-May-15,Ammonium
3384770,0.021,Busarakhan,27-May-15,Nitrites
3384771,1.33,Busarakhan,27-May-15,Nitrates
3384772,1.52,Busarakhan,27-May-15,Total nitrogen
3384773,0.043,Busarakhan,27-May-15,Orthophosphate-phosphorus
3384774,0.077,Busarakhan,27-May-15,Total phosphorus
3384775,0.045,Busarakhan,27-May-15,Total dissolved phosphorus
3384776,2.61,Busarakhan,27-May-15,Biochemical Oxygen
3381077,19,Boonsri,28-May-15,Water temperature
3381080,0.037,Boonsri,28-May-15,Ammonium
3381081,0.011,Boonsri,28-May-15,Nitrites
3381082,0.94,Boonsri,28-May-15,Nitrates
3381083,1.363,Boonsri,28-May-15,Total nitrogen
3381084,0.04,Boonsri,28-May-15,Orthophosphate-phosphorus
3381085,0.052,Boonsri,28-May-15,Total phosphorus
3381086,0.045,Boonsri,28-May-15,Total dissolved phosphorus
3381087,1.51,Boonsri,28-May-15,Biochemical Oxygen
3382020,18,Boonsri,28-May-15,Water temperature
3382023,0.028,Boonsri,28-May-15,Ammonium
3382024,0.015,Boonsri,28-May-15,Nitrites
3382025,0.939,Boonsri,28-May-15,Nitrates
3382026,1.375,Boonsri,28-May-15,Total nitrogen
3382027,0.039,Boonsri,28-May-15,Orthophosphate-phosphorus
3382028,0.055,Boonsri,28-May-15,Total phosphorus
3382029,0.043,Boonsri,28-May-15,Total dissolved phosphorus
3382030,1.4,Boonsri,28-May-15,Biochemical Oxygen
3382886,18,Boonsri,28-May-15,Water temperature
3382889,0.038,Boonsri,28-May-15,Ammonium
3382890,0.012,Boonsri,28-May-15,Nitrites
3382891,0.919,Boonsri,28-May-15,Nitrates
3382892,1.357,Boonsri,28-May-15,Total nitrogen
3382893,0.04,Boonsri,28-May-15,Orthophosphate-phosphorus
3382894,0.057,Boonsri,28-May-15,Total phosphorus
3382895,0.046,Boonsri,28-May-15,Total dissolved phosphorus
3382896,1.33,Boonsri,28-May-15,Biochemical Oxygen
1004610,0.302,Kohsoom,28-May-15,AGOC-3A
1004612,0.26,Kohsoom,28-May-15,Methylosmoline
1004613,0.217,Kohsoom,28-May-15,Chlorodinine
3396293,20.4,Chai,29-May-15,Water temperature
3396295,8.96,Chai,29-May-15,Dissolved oxygen
3396296,0.037,Chai,29-May-15,Ammonium
3396297,0.012,Chai,29-May-15,Nitrites
3396298,1.94,Chai,29-May-15,Nitrates
3396299,2.18,Chai,29-May-15,Total nitrogen
3396300,0.102,Chai,29-May-15,Orthophosphate-phosphorus
3396301,0.102,Chai,29-May-15,Total phosphorus
3396302,0.102,Chai,29-May-15,Total dissolved phosphorus
3396303,1.29,Chai,29-May-15,Biochemical Oxygen
3438492,20.3,Chai,29-May-15,Water temperature
3438494,9.03,Chai,29-May-15,Dissolved oxygen
3438495,0.038,Chai,29-May-15,Ammonium
3438496,0.011,Chai,29-May-15,Nitrites
3438497,1.81,Chai,29-May-15,Nitrates
3438498,2.07,Chai,29-May-15,Total nitrogen
3438499,0.071,Chai,29-May-15,Orthophosphate-phosphorus
3438500,0.079,Chai,29-May-15,Total phosphorus
3438501,0.079,Chai,29-May-15,Total dissolved phosphorus
3438502,1.21,Chai,29-May-15,Biochemical Oxygen
3439457,20.5,Chai,29-May-15,Water temperature
3439459,8.88,Chai,29-May-15,Dissolved oxygen
3439460,0.042,Chai,29-May-15,Ammonium
3439461,0.045,Chai,29-May-15,Nitrites
3439462,1.77,Chai,29-May-15,Nitrates
3439463,2.06,Chai,29-May-15,Total nitrogen
3439464,0.071,Chai,29-May-15,Orthophosphate-phosphorus
3439465,0.091,Chai,29-May-15,Total phosphorus
3439466,0.076,Chai,29-May-15,Total dissolved phosphorus
3439467,1.88,Chai,29-May-15,Biochemical Oxygen
3448558,21,Kohsoom,29-May-15,Water temperature
3448561,8.59,Kohsoom,29-May-15,Dissolved oxygen
3448562,98.96,Kohsoom,29-May-15,Oxygen saturation
3448564,267.984,Kohsoom,29-May-15,Total hardness
3448565,183.73,Kohsoom,29-May-15,Bicarbonates
3448568,289,Kohsoom,29-May-15,Total dissolved salts
3448569,2.629,Kohsoom,29-May-15,Ammonium
3448570,0.0614,Kohsoom,29-May-15,Nitrites
3448571,0.324,Kohsoom,29-May-15,Nitrates
3448572,3.347,Kohsoom,29-May-15,Total nitrogen
3448573,0.2768,Kohsoom,29-May-15,Orthophosphate-phosphorus
3448574,0.3953,Kohsoom,29-May-15,Total phosphorus
3448575,0.3108,Kohsoom,29-May-15,Total dissolved phosphorus
3448576,26.3,Kohsoom,29-May-15,Sodium
3448577,2.1,Kohsoom,29-May-15,Potassium
3448578,56.93,Kohsoom,29-May-15,Calcium
3448579,11.39,Kohsoom,29-May-15,Magnesium
3448580,34.57,Kohsoom,29-May-15,Chlorides
3448581,49.904,Kohsoom,29-May-15,Sulphates
3448583,0.0566,Kohsoom,29-May-15,Manganese
3448590,6.24,Kohsoom,29-May-15,Biochemical Oxygen
3448591,53.31,Kohsoom,29-May-15,Chemical Oxygen Demand (Cr)
3448592,8.32,Kohsoom,29-May-15,Chemical Oxygen Demand (Mn)
3448593,5.183,Kohsoom,29-May-15,Total organic carbon
3448594,0.309,Kohsoom,29-May-15,Anionic active surfactants
3448595,0,Kohsoom,29-May-15,Petroleum hydrocarbons
3443667,20,Kannika,4-Jun-15,Water temperature
3443670,8.74,Kannika,4-Jun-15,Dissolved oxygen
3443671,96.15,Kannika,4-Jun-15,Oxygen saturation
3443673,174.618,Kannika,4-Jun-15,Total hardness
3443674,172.63,Kannika,4-Jun-15,Bicarbonates
3443677,204.7,Kannika,4-Jun-15,Total dissolved salts
3443678,0.057,Kannika,4-Jun-15,Ammonium
3443679,0.011,Kannika,4-Jun-15,Nitrites
3443680,0.994,Kannika,4-Jun-15,Nitrates
3443681,1.12,Kannika,4-Jun-15,Total nitrogen
3443682,0.042,Kannika,4-Jun-15,Orthophosphate-phosphorus
3443683,0.079,Kannika,4-Jun-15,Total phosphorus
3443684,0.071,Kannika,4-Jun-15,Total dissolved phosphorus
3443685,15.3,Kannika,4-Jun-15,Sodium
3443686,2.5,Kannika,4-Jun-15,Potassium
3443687,51.56,Kannika,4-Jun-15,Calcium
3443688,11.24,Kannika,4-Jun-15,Magnesium
3443689,16.45,Kannika,4-Jun-15,Chlorides
3443690,0.322,Kannika,4-Jun-15,Iron
3443692,0,Kannika,4-Jun-15,Manganese
3443693,0,Kannika,4-Jun-15,Manganese
3443694,4.7,Kannika,4-Jun-15,Copper
3443696,0,Kannika,4-Jun-15,Chromium
3443698,0.5,Kannika,4-Jun-15,Lead
3443700,0,Kannika,4-Jun-15,Cadmium
3443702,0,Kannika,4-Jun-15,Mercury
3443704,2,Kannika,4-Jun-15,Nickel
3443707,2.19,Kannika,4-Jun-15,Biochemical Oxygen
3443708,10.53,Kannika,4-Jun-15,Chemical Oxygen Demand (Cr)
3443709,4.16,Kannika,4-Jun-15,Chemical Oxygen Demand (Mn)
3443710,0,Kannika,4-Jun-15,Atrazine
3443711,0,Kannika,4-Jun-15,"p,p-DDT"
3443712,0,Kannika,4-Jun-15,gamma-Hexachlorocyclohexane
3444220,20,Kannika,4-Jun-15,Water temperature
3444223,8.82,Kannika,4-Jun-15,Dissolved oxygen
3444224,97.03,Kannika,4-Jun-15,Oxygen saturation
3444226,172.66,Kannika,4-Jun-15,Total hardness
3444227,172.63,Kannika,4-Jun-15,Bicarbonates
3444230,196,Kannika,4-Jun-15,Total dissolved salts
3444231,0.05,Kannika,4-Jun-15,Ammonium
3444232,0.01,Kannika,4-Jun-15,Nitrites
3444233,0.99,Kannika,4-Jun-15,Nitrates
3444234,1.06,Kannika,4-Jun-15,Total nitrogen
3444235,0.036,Kannika,4-Jun-15,Orthophosphate-phosphorus
3444236,0.069,Kannika,4-Jun-15,Total phosphorus
3444237,0.063,Kannika,4-Jun-15,Total dissolved phosphorus
3444238,15.1,Kannika,4-Jun-15,Sodium
3444239,2.4,Kannika,4-Jun-15,Potassium
3444240,51.56,Kannika,4-Jun-15,Calcium
3444241,10.75,Kannika,4-Jun-15,Magnesium
3444242,16.45,Kannika,4-Jun-15,Chlorides
3444243,0.336,Kannika,4-Jun-15,Iron
3444245,0,Kannika,4-Jun-15,Manganese
3444246,0,Kannika,4-Jun-15,Manganese
3444247,5.72,Kannika,4-Jun-15,Copper
3444249,0,Kannika,4-Jun-15,Chromium
3444251,0.5,Kannika,4-Jun-15,Lead
3444253,0,Kannika,4-Jun-15,Cadmium
3444255,0,Kannika,4-Jun-15,Mercury
3444257,2,Kannika,4-Jun-15,Nickel
3444260,2.31,Kannika,4-Jun-15,Biochemical Oxygen
3444261,9.36,Kannika,4-Jun-15,Chemical Oxygen Demand (Cr)
3444262,4.09,Kannika,4-Jun-15,Chemical Oxygen Demand (Mn)
3444263,0,Kannika,4-Jun-15,Atrazine
3444264,0,Kannika,4-Jun-15,"p,p-DDT"
3444265,0,Kannika,4-Jun-15,gamma-Hexachlorocyclohexane
3444768,20,Kannika,4-Jun-15,Water temperature
3444771,8.79,Kannika,4-Jun-15,Dissolved oxygen
3444772,96.81,Kannika,4-Jun-15,Oxygen saturation
3444774,168.566,Kannika,4-Jun-15,Total hardness
3444775,166.53,Kannika,4-Jun-15,Bicarbonates
3444778,198.2,Kannika,4-Jun-15,Total dissolved salts
3444779,0.054,Kannika,4-Jun-15,Ammonium
3444780,0.01,Kannika,4-Jun-15,Nitrites
3444781,0.981,Kannika,4-Jun-15,Nitrates
3444782,1.09,Kannika,4-Jun-15,Total nitrogen
3444783,0.038,Kannika,4-Jun-15,Orthophosphate-phosphorus
3444784,0.075,Kannika,4-Jun-15,Total phosphorus
3444785,0.067,Kannika,4-Jun-15,Total dissolved phosphorus
3444786,15.2,Kannika,4-Jun-15,Sodium
3444787,2.4,Kannika,4-Jun-15,Potassium
3444788,49.14,Kannika,4-Jun-15,Calcium
3444789,11.24,Kannika,4-Jun-15,Magnesium
3444790,16.06,Kannika,4-Jun-15,Chlorides
3444791,0.324,Kannika,4-Jun-15,Iron
3444793,0,Kannika,4-Jun-15,Manganese
3444794,0,Kannika,4-Jun-15,Manganese
3444795,4.825,Kannika,4-Jun-15,Copper
3444797,0,Kannika,4-Jun-15,Chromium
3444799,0.5,Kannika,4-Jun-15,Lead
3444801,0,Kannika,4-Jun-15,Cadmium
3444803,0,Kannika,4-Jun-15,Mercury
3444805,2,Kannika,4-Jun-15,Nickel
3444808,2.22,Kannika,4-Jun-15,Biochemical Oxygen
3444809,9.75,Kannika,4-Jun-15,Chemical Oxygen Demand (Cr)
3444810,4.09,Kannika,4-Jun-15,Chemical Oxygen Demand (Mn)
3444811,0,Kannika,4-Jun-15,Atrazine
3444812,0,Kannika,4-Jun-15,"p,p-DDT"
3444813,0,Kannika,4-Jun-15,gamma-Hexachlorocyclohexane
3383841,23,Somchair,6-Jun-15,Water temperature
3383844,5.2,Somchair,6-Jun-15,Dissolved oxygen
3383846,204.23,Somchair,6-Jun-15,Total hardness
3383849,533,Somchair,6-Jun-15,Total dissolved salts
3383850,0.07,Somchair,6-Jun-15,Ammonium
3383851,0.034,Somchair,6-Jun-15,Nitrites
3383852,1.89,Somchair,6-Jun-15,Nitrates
3383853,2.02,Somchair,6-Jun-15,Total nitrogen
3383854,0.145,Somchair,6-Jun-15,Orthophosphate-phosphorus
3383855,0.152,Somchair,6-Jun-15,Total phosphorus
3383856,0.145,Somchair,6-Jun-15,Total dissolved phosphorus
3383857,28,Somchair,6-Jun-15,Sodium
3383858,3,Somchair,6-Jun-15,Potassium
3383859,58.6,Somchair,6-Jun-15,Calcium
3383860,14.2,Somchair,6-Jun-15,Magnesium
3383861,101.24,Somchair,6-Jun-15,Chlorides
3383862,0.0369,Somchair,6-Jun-15,Iron
3383863,0,Somchair,6-Jun-15,Manganese
3383870,5.86,Somchair,6-Jun-15,Biochemical Oxygen
3383871,31.11,Somchair,6-Jun-15,Chemical Oxygen Demand (Cr)
3383872,7.84,Somchair,6-Jun-15,Chemical Oxygen Demand (Mn)
3383873,0,Somchair,6-Jun-15,Atrazine
3383874,0,Somchair,6-Jun-15,"p,p-DDT"
3383875,0,Somchair,6-Jun-15,gamma-Hexachlorocyclohexane
3384789,23.5,Busarakhan,6-Jun-15,Water temperature
3384792,5.62,Busarakhan,6-Jun-15,Dissolved oxygen
3384794,210,Busarakhan,6-Jun-15,Total hardness
3384797,424,Busarakhan,6-Jun-15,Total dissolved salts
3384798,0.073,Busarakhan,6-Jun-15,Ammonium
3384799,0.044,Busarakhan,6-Jun-15,Nitrites
3384800,2.02,Busarakhan,6-Jun-15,Nitrates
3384801,2.29,Busarakhan,6-Jun-15,Total nitrogen
3384802,0.107,Busarakhan,6-Jun-15,Orthophosphate-phosphorus
3384803,0.122,Busarakhan,6-Jun-15,Total phosphorus
3384804,0.107,Busarakhan,6-Jun-15,Total dissolved phosphorus
3384805,58.6,Busarakhan,6-Jun-15,Calcium
3384806,15.4,Busarakhan,6-Jun-15,Magnesium
3384807,33.51,Busarakhan,6-Jun-15,Chlorides
3384808,0,Busarakhan,6-Jun-15,Iron
3384809,0,Busarakhan,6-Jun-15,Manganese
3384817,4.22,Busarakhan,6-Jun-15,Biochemical Oxygen
3384818,25.27,Busarakhan,6-Jun-15,Chemical Oxygen Demand (Cr)
3384819,0,Busarakhan,6-Jun-15,Atrazine
3384820,0,Busarakhan,6-Jun-15,"p,p-DDT"
3384821,0,Busarakhan,6-Jun-15,gamma-Hexachlorocyclohexane
3381103,18.5,Boonsri,10-Jun-15,Water temperature
3381106,0.053,Boonsri,10-Jun-15,Ammonium
3381107,0.022,Boonsri,10-Jun-15,Nitrites
3381108,0.94,Boonsri,10-Jun-15,Nitrates
3381109,1.401,Boonsri,10-Jun-15,Total nitrogen
3381110,0.047,Boonsri,10-Jun-15,Orthophosphate-phosphorus
3381111,0.052,Boonsri,10-Jun-15,Total phosphorus
3381112,0.048,Boonsri,10-Jun-15,Total dissolved phosphorus
3381113,1.6,Boonsri,10-Jun-15,Biochemical Oxygen
3382045,18,Boonsri,10-Jun-15,Water temperature
3382048,0.046,Boonsri,10-Jun-15,Ammonium
3382049,0.018,Boonsri,10-Jun-15,Nitrites
3382050,0.92,Boonsri,10-Jun-15,Nitrates
3382051,1.358,Boonsri,10-Jun-15,Total nitrogen
3382052,0.042,Boonsri,10-Jun-15,Orthophosphate-phosphorus
3382053,0.05,Boonsri,10-Jun-15,Total phosphorus
3382054,0.045,Boonsri,10-Jun-15,Total dissolved phosphorus
3382055,1.44,Boonsri,10-Jun-15,Biochemical Oxygen
3382911,18,Boonsri,10-Jun-15,Water temperature
3382914,0.05,Boonsri,10-Jun-15,Ammonium
3382915,0.023,Boonsri,10-Jun-15,Nitrites
3382916,0.953,Boonsri,10-Jun-15,Nitrates
3382917,1.416,Boonsri,10-Jun-15,Total nitrogen
3382918,0.048,Boonsri,10-Jun-15,Orthophosphate-phosphorus
3382919,0.057,Boonsri,10-Jun-15,Total phosphorus
3382920,0.052,Boonsri,10-Jun-15,Total dissolved phosphorus
3382921,1.32,Boonsri,10-Jun-15,Biochemical Oxygen
3396317,21.4,Chai,11-Jun-15,Water temperature
3396320,10.62,Chai,11-Jun-15,Dissolved oxygen
3396322,177.644,Chai,11-Jun-15,Total hardness
3396325,259,Chai,11-Jun-15,Total dissolved salts
3396326,0.029,Chai,11-Jun-15,Ammonium
3396327,0.0095,Chai,11-Jun-15,Nitrites
3396328,1.38,Chai,11-Jun-15,Nitrates
3396329,1.49,Chai,11-Jun-15,Total nitrogen
3396330,0.015,Chai,11-Jun-15,Orthophosphate-phosphorus
3396331,0.028,Chai,11-Jun-15,Total phosphorus
3396332,0.019,Chai,11-Jun-15,Total dissolved phosphorus
3396333,47.6,Chai,11-Jun-15,Calcium
3396334,14.4,Chai,11-Jun-15,Magnesium
3396335,20.45,Chai,11-Jun-15,Chlorides
3396337,0,Chai,11-Jun-15,Manganese
3396345,3.67,Chai,11-Jun-15,Biochemical Oxygen
3396346,25.27,Chai,11-Jun-15,Chemical Oxygen Demand (Cr)
3396347,4.39,Chai,11-Jun-15,Chemical Oxygen Demand (Mn)
3396348,0,Chai,11-Jun-15,Atrazine
3396349,0,Chai,11-Jun-15,"p,p-DDT"
3396350,0,Chai,11-Jun-15,gamma-Hexachlorocyclohexane
3438516,21.5,Chai,11-Jun-15,Water temperature
3438519,11.9,Chai,11-Jun-15,Dissolved oxygen
3438521,157.708,Chai,11-Jun-15,Total hardness
3438524,260,Chai,11-Jun-15,Total dissolved salts
3438525,0.032,Chai,11-Jun-15,Ammonium
3438526,0.0086,Chai,11-Jun-15,Nitrites
3438527,1.3,Chai,11-Jun-15,Nitrates
3438528,1.4,Chai,11-Jun-15,Total nitrogen
3438529,0.01,Chai,11-Jun-15,Orthophosphate-phosphorus
3438530,0.016,Chai,11-Jun-15,Total phosphorus
3438531,0.014,Chai,11-Jun-15,Total dissolved phosphorus
3438532,45.6,Chai,11-Jun-15,Calcium
3438533,10.8,Chai,11-Jun-15,Magnesium
3438534,18.69,Chai,11-Jun-15,Chlorides
3438536,0,Chai,11-Jun-15,Manganese
3438544,3.88,Chai,11-Jun-15,Biochemical Oxygen
3438545,27.21,Chai,11-Jun-15,Chemical Oxygen Demand (Cr)
3438546,4.71,Chai,11-Jun-15,Chemical Oxygen Demand (Mn)
3438547,0,Chai,11-Jun-15,Atrazine
3438548,0,Chai,11-Jun-15,"p,p-DDT"
3438549,0,Chai,11-Jun-15,gamma-Hexachlorocyclohexane
3439481,21.5,Chai,11-Jun-15,Water temperature
3439484,10.83,Chai,11-Jun-15,Dissolved oxygen
3439486,177.644,Chai,11-Jun-15,Total hardness
3439489,261,Chai,11-Jun-15,Total dissolved salts
3439490,0.032,Chai,11-Jun-15,Ammonium
3439491,0,Chai,11-Jun-15,Nitrites
3439492,1.35,Chai,11-Jun-15,Nitrates
3439493,1.44,Chai,11-Jun-15,Total nitrogen
3439494,0.018,Chai,11-Jun-15,Orthophosphate-phosphorus
3439495,0.022,Chai,11-Jun-15,Total phosphorus
3439496,0.019,Chai,11-Jun-15,Total dissolved phosphorus
