value,location,sample date,measure
2,Kohsoom,25-Feb-11,Arsenic
3.08,Kohsoom,25-Feb-11,Ammonium
3.5,Kohsoom,25-Feb-11,Biochemical Oxygen
3.84,Kohsoom,25-Feb-11,Chemical Oxygen Demand (Mn)
4,Kohsoom,25-Feb-11,Calcium
4.293,Kohsoom,25-Feb-11,Chromium
4.48,Kohsoom,25-Feb-11,Total hardness
4.9,Kohsoom,25-Feb-11,Fecal streptococci 
5.153,Kohsoom,25-Feb-11,Lead
7.62,Kohsoom,25-Feb-11,Chemical Oxygen Demand (Cr)
9.51,Kohsoom,25-Feb-11,Dissolved oxygen
35.9,Kohsoom,25-Feb-11,Sodium
37.9,Kohsoom,25-Feb-11,Chlorides
67.2,Kohsoom,25-Feb-11,Magnesium
68.13,Kohsoom,25-Feb-11,Nickel
75.8,Kohsoom,25-Feb-11,Oxygen saturation
79,Kohsoom,25-Feb-11,Fecal coliforms
138.07,Kohsoom,25-Feb-11,Copper
240.3,Kohsoom,25-Feb-11,Bicarbonates
323,Kohsoom,25-Feb-11,Total dissolved salts
700,Kohsoom,25-Feb-11,Total coliforms
915.02,Kohsoom,25-Feb-11,Zinc
0,Somchair,26-Feb-11,Manganese
0,Somchair,26-Feb-11,Cadmium
0,Somchair,26-Feb-11,Anionic active surfactants
0,Somchair,26-Feb-11,Petroleum hydrocarbons
0,Busarakhan,26-Feb-11,Manganese
0,Busarakhan,26-Feb-11,Cadmium
0,Busarakhan,26-Feb-11,Arsenic
0,Busarakhan,26-Feb-11,Petroleum hydrocarbons
0.013,Somchair,26-Feb-11,Orthophosphate-phosphorus
0.037,Busarakhan,26-Feb-11,Orthophosphate-phosphorus
0.038,Somchair,26-Feb-11,Total phosphorus
0.052,Busarakhan,26-Feb-11,Total phosphorus
0.055,Busarakhan,26-Feb-11,Nitrites
0.058,Busarakhan,26-Feb-11,Mercury
0.11,Somchair,26-Feb-11,Mercury
0.153,Somchair,26-Feb-11,Nitrites
0.329,Busarakhan,26-Feb-11,Ammonium
0.39,Busarakhan,26-Feb-11,Iron
0.43,Somchair,26-Feb-11,Iron
0.539,Somchair,26-Feb-11,Ammonium
0.63,Busarakhan,26-Feb-11,Lead
1.3,Somchair,26-Feb-11,Lead
1.5,Busarakhan,26-Feb-11,Nickel
1.8,Somchair,26-Feb-11,Arsenic
2.2,Somchair,26-Feb-11,Chromium
2.21,Somchair,26-Feb-11,Biochemical Oxygen
2.23,Busarakhan,26-Feb-11,Nitrates
2.4,Busarakhan,26-Feb-11,Biochemical Oxygen
2.5,Somchair,26-Feb-11,Nickel
2.6,Somchair,26-Feb-11,Nitrates
2.7,Busarakhan,26-Feb-11,Chromium
3,Somchair,26-Feb-11,Water temperature
3,Busarakhan,26-Feb-11,Water temperature
3.13,Busarakhan,26-Feb-11,Total nitrogen
4,Somchair,26-Feb-11,Zinc
4.15,Somchair,26-Feb-11,Chemical Oxygen Demand (Mn)
4.4,Busarakhan,26-Feb-11,Zinc
4.61,Busarakhan,26-Feb-11,Chemical Oxygen Demand (Mn)
8.2,Busarakhan,26-Feb-11,Copper
12.55,Somchair,26-Feb-11,Dissolved oxygen
13,Busarakhan,26-Feb-11,Dissolved oxygen
27.4,Somchair,26-Feb-11,Chemical Oxygen Demand (Cr)
27.4,Busarakhan,26-Feb-11,Chemical Oxygen Demand (Cr)
48.2,Busarakhan,26-Feb-11,Chlorides
49,Somchair,26-Feb-11,Copper
62,Somchair,26-Feb-11,Chlorides
62.86,Somchair,26-Feb-11,Magnesium
70.72,Busarakhan,26-Feb-11,Magnesium
93.03,Somchair,26-Feb-11,Oxygen saturation
96.36,Busarakhan,26-Feb-11,Oxygen saturation
250.1,Somchair,26-Feb-11,Bicarbonates
292.8,Busarakhan,26-Feb-11,Bicarbonates
360,Somchair,26-Feb-11,Total dissolved salts
467,Busarakhan,26-Feb-11,Total dissolved salts
0.091,Tansanee,4-Mar-11,Orthophosphate-phosphorus
0.102,Tansanee,4-Mar-11,Nitrites
0.188,Tansanee,4-Mar-11,Total phosphorus
0.949,Tansanee,4-Mar-11,Ammonium
6.147,Tansanee,4-Mar-11,Nitrates
0.013,Chai,9-Mar-11,Orthophosphate-phosphorus
0.014,Chai,9-Mar-11,Orthophosphate-phosphorus
0.014,Chai,9-Mar-11,Orthophosphate-phosphorus
0.027,Chai,9-Mar-11,Nitrites
0.027,Chai,9-Mar-11,Nitrites
0.027,Chai,9-Mar-11,Nitrites
0.038,Chai,9-Mar-11,Total phosphorus
0.038,Chai,9-Mar-11,Total phosphorus
0.038,Chai,9-Mar-11,Total phosphorus
0.08,Chai,9-Mar-11,Mercury
0.09,Chai,9-Mar-11,Mercury
0.09,Chai,9-Mar-11,Mercury
0.138,Chai,9-Mar-11,Ammonium
0.17,Chai,9-Mar-11,Cadmium
0.22,Chai,9-Mar-11,Ammonium
0.25,Chai,9-Mar-11,Cadmium
0.25,Chai,9-Mar-11,Cadmium
0.293,Chai,9-Mar-11,Ammonium
1,Chai,9-Mar-11,Arsenic
1.1,Chai,9-Mar-11,Arsenic
1.1,Chai,9-Mar-11,Arsenic
1.4,Chai,9-Mar-11,Nickel
1.6,Chai,9-Mar-11,Lead
1.7,Chai,9-Mar-11,Chromium
1.7,Chai,9-Mar-11,Nickel
1.8,Chai,9-Mar-11,Nickel
1.9,Chai,9-Mar-11,Chromium
1.96,Chai,9-Mar-11,Nitrates
1.97,Chai,9-Mar-11,Nitrates
2.05,Chai,9-Mar-11,Nitrates
2.1,Chai,9-Mar-11,Chromium
2.5,Chai,9-Mar-11,Copper
2.7,Chai,9-Mar-11,Copper
2.7,Chai,9-Mar-11,Copper
3.07,Chai,9-Mar-11,Biochemical Oxygen
3.11,Chai,9-Mar-11,Biochemical Oxygen
3.31,Chai,9-Mar-11,Biochemical Oxygen
3.38,Chai,9-Mar-11,Chemical Oxygen Demand (Mn)
3.5,Chai,9-Mar-11,Lead
3.54,Chai,9-Mar-11,Chemical Oxygen Demand (Mn)
3.84,Chai,9-Mar-11,Chemical Oxygen Demand (Mn)
4,Chai,9-Mar-11,Lead
4.1,Chai,9-Mar-11,Zinc
4.8,Chai,9-Mar-11,Zinc
5,Chai,9-Mar-11,Zinc
8.5,Chai,9-Mar-11,Water temperature
9,Chai,9-Mar-11,Water temperature
9,Chai,9-Mar-11,Water temperature
11.61,Chai,9-Mar-11,Dissolved oxygen
11.66,Chai,9-Mar-11,Dissolved oxygen
11.79,Chai,9-Mar-11,Dissolved oxygen
22.84,Chai,9-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Chai,9-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Chai,9-Mar-11,Chemical Oxygen Demand (Cr)
34.4,Chai,9-Mar-11,Chlorides
34.4,Chai,9-Mar-11,Chlorides
34.4,Chai,9-Mar-11,Chlorides
55.01,Chai,9-Mar-11,Magnesium
55.01,Chai,9-Mar-11,Magnesium
58.94,Chai,9-Mar-11,Magnesium
99.65,Chai,9-Mar-11,Oxygen saturation
100.51,Chai,9-Mar-11,Oxygen saturation
102.07,Chai,9-Mar-11,Oxygen saturation
188.49,Chai,9-Mar-11,Bicarbonates
191.54,Chai,9-Mar-11,Bicarbonates
194.59,Chai,9-Mar-11,Bicarbonates
313,Chai,9-Mar-11,Total dissolved salts
313,Chai,9-Mar-11,Total dissolved salts
314,Chai,9-Mar-11,Total dissolved salts
0,Sakda,10-Mar-11,Orthophosphate-phosphorus
0,Sakda,10-Mar-11,Arsenic
0,Sakda,10-Mar-11,Petroleum hydrocarbons
0,Sakda,10-Mar-11,Arsenic
0,Sakda,10-Mar-11,Petroleum hydrocarbons
0,Sakda,10-Mar-11,Orthophosphate-phosphorus
0,Sakda,10-Mar-11,Arsenic
0,Sakda,10-Mar-11,Petroleum hydrocarbons
0.01,Boonsri,10-Mar-11,Nitrites
0.01,Boonsri,10-Mar-11,Nitrites
0.011,Boonsri,10-Mar-11,Fecal streptococci 
0.011,Sakda,10-Mar-11,Orthophosphate-phosphorus
0.014,Boonsri,10-Mar-11,Nitrites
0.014,Boonsri,10-Mar-11,Fecal streptococci 
0.014,Sakda,10-Mar-11,Nitrites
0.022,Sakda,10-Mar-11,Nitrites
0.025,Sakda,10-Mar-11,Nitrites
0.049,Boonsri,10-Mar-11,Fecal streptococci 
0.054,Sakda,10-Mar-11,Total phosphorus
0.056,Sakda,10-Mar-11,Total phosphorus
0.058,Sakda,10-Mar-11,Total phosphorus
0.059,Boonsri,10-Mar-11,Ammonium
0.081,Sakda,10-Mar-11,Mercury
0.082,Sakda,10-Mar-11,Ammonium
0.093,Sakda,10-Mar-11,Mercury
0.099,Boonsri,10-Mar-11,Orthophosphate-phosphorus
0.101,Boonsri,10-Mar-11,Ammonium
0.11,Boonsri,10-Mar-11,Total phosphorus
0.11,Sakda,10-Mar-11,Mercury
0.134,Sakda,10-Mar-11,Ammonium
0.14,Sakda,10-Mar-11,Cadmium
0.15,Boonsri,10-Mar-11,Orthophosphate-phosphorus
0.153,Sakda,10-Mar-11,Ammonium
0.18,Boonsri,10-Mar-11,Total phosphorus
0.22,Sakda,10-Mar-11,Cadmium
0.233,Boonsri,10-Mar-11,Ammonium
0.25,Sakda,10-Mar-11,Cadmium
0.27,Boonsri,10-Mar-11,Orthophosphate-phosphorus
0.3,Boonsri,10-Mar-11,Total phosphorus
0.33,Boonsri,10-Mar-11,Fecal coliforms
0.7,Boonsri,10-Mar-11,Fecal coliforms
0.7,Boonsri,10-Mar-11,Fecal coliforms
1.514,Boonsri,10-Mar-11,Nitrates
1.559,Boonsri,10-Mar-11,Nitrates
1.627,Boonsri,10-Mar-11,Nitrates
1.81,Sakda,10-Mar-11,Nitrates
1.88,Sakda,10-Mar-11,Nitrates
1.9,Sakda,10-Mar-11,Nitrates
1.9,Sakda,10-Mar-11,Chromium
1.9,Sakda,10-Mar-11,Lead
2.2,Sakda,10-Mar-11,Chromium
2.29,Sakda,10-Mar-11,Total nitrogen
2.4,Sakda,10-Mar-11,Copper
2.4,Sakda,10-Mar-11,Lead
2.43,Sakda,10-Mar-11,Total nitrogen
2.49,Sakda,10-Mar-11,Total nitrogen
2.5,Sakda,10-Mar-11,Lead
2.6,Sakda,10-Mar-11,Copper
2.9,Sakda,10-Mar-11,Nickel
3,Sakda,10-Mar-11,Nickel
3,Sakda,10-Mar-11,Copper
3.01,Sakda,10-Mar-11,Biochemical Oxygen
3.13,Sakda,10-Mar-11,Biochemical Oxygen
3.3,Sakda,10-Mar-11,Nickel
3.35,Sakda,10-Mar-11,Biochemical Oxygen
3.4,Boonsri,10-Mar-11,Total coliforms
3.5,Sakda,10-Mar-11,Zinc
3.7,Sakda,10-Mar-11,Zinc
3.7,Sakda,10-Mar-11,Zinc
3.9,Sakda,10-Mar-11,Chromium
4.15,Sakda,10-Mar-11,Chemical Oxygen Demand (Mn)
4.3,Sakda,10-Mar-11,Chemical Oxygen Demand (Mn)
4.3,Sakda,10-Mar-11,Chemical Oxygen Demand (Mn)
4.9,Boonsri,10-Mar-11,Total coliforms
7,Boonsri,10-Mar-11,Water temperature
7,Boonsri,10-Mar-11,Water temperature
7,Boonsri,10-Mar-11,Water temperature
7,Sakda,10-Mar-11,Water temperature
7,Sakda,10-Mar-11,Water temperature
7,Sakda,10-Mar-11,Water temperature
7.9,Boonsri,10-Mar-11,Total coliforms
11.67,Sakda,10-Mar-11,Magnesium
11.68,Sakda,10-Mar-11,Dissolved oxygen
11.71,Sakda,10-Mar-11,Dissolved oxygen
11.83,Sakda,10-Mar-11,Dissolved oxygen
11.92,Sakda,10-Mar-11,Magnesium
14.35,Sakda,10-Mar-11,Magnesium
22.84,Sakda,10-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Sakda,10-Mar-11,Chemical Oxygen Demand (Cr)
25.7,Sakda,10-Mar-11,Sulphates
26.1,Sakda,10-Mar-11,Sulphates
26.7,Sakda,10-Mar-11,Sulphates
27.41,Sakda,10-Mar-11,Chemical Oxygen Demand (Cr)
34.4,Sakda,10-Mar-11,Chlorides
34.4,Sakda,10-Mar-11,Chlorides
34.4,Sakda,10-Mar-11,Chlorides
54.47,Sakda,10-Mar-11,Calcium
58.36,Sakda,10-Mar-11,Calcium
62.26,Sakda,10-Mar-11,Calcium
96.21,Sakda,10-Mar-11,Oxygen saturation
96.45,Sakda,10-Mar-11,Oxygen saturation
97.44,Sakda,10-Mar-11,Oxygen saturation
194.59,Sakda,10-Mar-11,Bicarbonates
197.64,Sakda,10-Mar-11,Bicarbonates
200.69,Sakda,10-Mar-11,Bicarbonates
279,Sakda,10-Mar-11,Total dissolved salts
279,Sakda,10-Mar-11,Total dissolved salts
280,Sakda,10-Mar-11,Total dissolved salts
0.015,Kannika,11-Mar-11,Orthophosphate-phosphorus
0.025,Kannika,11-Mar-11,Orthophosphate-phosphorus
0.028,Kannika,11-Mar-11,Orthophosphate-phosphorus
0.031,Kannika,11-Mar-11,Nitrites
0.032,Kannika,11-Mar-11,Nitrites
0.041,Kannika,11-Mar-11,Nitrites
0.055,Kannika,11-Mar-11,Total phosphorus
0.06,Kannika,11-Mar-11,Total phosphorus
0.06,Kannika,11-Mar-11,Total phosphorus
0.085,Kannika,11-Mar-11,Mercury
0.088,Kannika,11-Mar-11,Mercury
0.09,Tansanee,11-Mar-11,Nitrites
0.094,Tansanee,11-Mar-11,Orthophosphate-phosphorus
0.11,Kannika,11-Mar-11,Mercury
0.142,Kannika,11-Mar-11,Ammonium
0.17,Kannika,11-Mar-11,Ammonium
0.21,Kannika,11-Mar-11,Cadmium
0.23,Kannika,11-Mar-11,Cadmium
0.252,Kannika,11-Mar-11,Ammonium
0.31,Kannika,11-Mar-11,Cadmium
0.362,Tansanee,11-Mar-11,Total phosphorus
1,Kannika,11-Mar-11,Arsenic
1.07,Kannika,11-Mar-11,Arsenic
1.09,Kannika,11-Mar-11,Arsenic
1.225,Tansanee,11-Mar-11,Ammonium
1.68,Kannika,11-Mar-11,Biochemical Oxygen
1.75,Kannika,11-Mar-11,Biochemical Oxygen
1.9,Kannika,11-Mar-11,Lead
1.91,Kannika,11-Mar-11,Biochemical Oxygen
1.94,Kannika,11-Mar-11,Nitrates
2.01,Kannika,11-Mar-11,Nitrates
2.03,Kannika,11-Mar-11,Nitrates
2.4,Kannika,11-Mar-11,Nickel
2.4,Kannika,11-Mar-11,Lead
2.5,Kannika,11-Mar-11,Nickel
2.5,Kannika,11-Mar-11,Nickel
2.53,Tansanee,11-Mar-11,Nitrates
2.57,Kannika,11-Mar-11,Total nitrogen
2.65,Kannika,11-Mar-11,Total nitrogen
2.74,Kannika,11-Mar-11,Total nitrogen
3,Kannika,11-Mar-11,Lead
3.7,Kannika,11-Mar-11,Copper
3.7,Kannika,11-Mar-11,Chromium
3.84,Kannika,11-Mar-11,Chemical Oxygen Demand (Mn)
4,Kannika,11-Mar-11,Chemical Oxygen Demand (Mn)
4,Kannika,11-Mar-11,Copper
4.1,Kannika,11-Mar-11,Copper
4.15,Kannika,11-Mar-11,Chemical Oxygen Demand (Mn)
4.5,Kannika,11-Mar-11,Chromium
5,Tansanee,11-Mar-11,Water temperature
5.1,Kannika,11-Mar-11,Chromium
6.2,Kannika,11-Mar-11,Zinc
6.3,Kannika,11-Mar-11,Zinc
6.7,Kannika,11-Mar-11,Zinc
7,Kannika,11-Mar-11,Water temperature
7,Kannika,11-Mar-11,Water temperature
7,Kannika,11-Mar-11,Water temperature
8.7,Tansanee,11-Mar-11,Dissolved oxygen
9.09,Tansanee,11-Mar-11,Biochemical Oxygen
10.05,Kannika,11-Mar-11,Dissolved oxygen
10.15,Kannika,11-Mar-11,Dissolved oxygen
10.17,Kannika,11-Mar-11,Dissolved oxygen
22.84,Kannika,11-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Kannika,11-Mar-11,Chemical Oxygen Demand (Cr)
27.41,Kannika,11-Mar-11,Chemical Oxygen Demand (Cr)
34.4,Kannika,11-Mar-11,Chlorides
34.4,Kannika,11-Mar-11,Chlorides
34.4,Kannika,11-Mar-11,Chlorides
58.36,Kannika,11-Mar-11,Magnesium
58.36,Kannika,11-Mar-11,Magnesium
62.25,Kannika,11-Mar-11,Magnesium
70.33,Tansanee,11-Mar-11,Oxygen saturation
82.78,Kannika,11-Mar-11,Oxygen saturation
83.61,Kannika,11-Mar-11,Oxygen saturation
83.77,Kannika,11-Mar-11,Oxygen saturation
105.6,Tansanee,11-Mar-11,Chemical Oxygen Demand (Cr)
182.4,Tansanee,11-Mar-11,Bicarbonates
197.64,Kannika,11-Mar-11,Bicarbonates
200.69,Kannika,11-Mar-11,Bicarbonates
200.69,Kannika,11-Mar-11,Bicarbonates
282,Kannika,11-Mar-11,Total dissolved salts
282,Kannika,11-Mar-11,Total dissolved salts
283,Kannika,11-Mar-11,Total dissolved salts
455.2,Tansanee,11-Mar-11,Total dissolved salts
0,Decha,17-Mar-11,Cyanides
0,Decha,17-Mar-11,Anionic active surfactants
0.021,Decha,17-Mar-11,Nitrites
0.099,Decha,17-Mar-11,Orthophosphate-phosphorus
0.162,Decha,17-Mar-11,Ammonium
0.24,Decha,17-Mar-11,Total phosphorus
0.915,Decha,17-Mar-11,Nitrates
1.7,Decha,17-Mar-11,Biochemical Oxygen
3.5,Decha,17-Mar-11,Total coliforms
4,Decha,17-Mar-11,Water temperature
8.4,Decha,17-Mar-11,Chemical Oxygen Demand (Mn)
12.9,Decha,17-Mar-11,Dissolved oxygen
15.9,Decha,17-Mar-11,Magnesium
18,Decha,17-Mar-11,Chromium
18.4,Decha,17-Mar-11,Chemical Oxygen Demand (Cr)
37.2,Decha,17-Mar-11,Chlorides
50,Decha,17-Mar-11,Calcium
50.4,Decha,17-Mar-11,Sulphates
101.57,Decha,17-Mar-11,Oxygen saturation
223.9,Decha,17-Mar-11,Bicarbonates
316,Decha,17-Mar-11,Total dissolved salts
0,Achara,18-Mar-11,Chromium
0.034,Achara,18-Mar-11,Nitrites
0.042,Achara,18-Mar-11,Orthophosphate-phosphorus
0.102,Achara,18-Mar-11,Total phosphorus
0.157,Achara,18-Mar-11,Ammonium
0.5,Achara,18-Mar-11,Cadmium
0.6,Achara,18-Mar-11,Lead
1,Achara,18-Mar-11,Nitrates
1,Achara,18-Mar-11,Mercury
1,Achara,18-Mar-11,Arsenic
1.2,Achara,18-Mar-11,Nickel
1.59,Achara,18-Mar-11,Total nitrogen
2.7,Achara,18-Mar-11,Copper
2.9,Achara,18-Mar-11,Chemical Oxygen Demand (Mn)
3.4,Achara,18-Mar-11,Biochemical Oxygen
7,Achara,18-Mar-11,Water temperature
7.4,Achara,18-Mar-11,Magnesium
7.92,Achara,18-Mar-11,Dissolved silicates
8.7,Achara,18-Mar-11,Chlorides
9,Achara,18-Mar-11,Zinc
9,Achara,18-Mar-11,Chemical Oxygen Demand (Cr)
12.3,Achara,18-Mar-11,Dissolved oxygen
34.6,Achara,18-Mar-11,Calcium
0,Boonsri,19-Mar-11,Anionic active surfactants
0,Boonsri,19-Mar-11,Petroleum hydrocarbons
0,Boonsri,19-Mar-11,Manganese
0,Boonsri,19-Mar-11,Anionic active surfactants
0,Boonsri,19-Mar-11,Petroleum hydrocarbons
0,Boonsri,19-Mar-11,Manganese
0,Boonsri,19-Mar-11,Anionic active surfactants
0,Boonsri,19-Mar-11,Petroleum hydrocarbons
0.006,Boonsri,19-Mar-11,Nitrites
0.015,Boonsri,19-Mar-11,Nitrites
0.018,Boonsri,19-Mar-11,Nitrites
0.058,Boonsri,19-Mar-11,Manganese
0.06,Boonsri,19-Mar-11,Manganese
0.06,Boonsri,19-Mar-11,Manganese
0.07,Boonsri,19-Mar-11,Orthophosphate-phosphorus
0.077,Boonsri,19-Mar-11,Ammonium
0.077,Boonsri,19-Mar-11,Ammonium
0.083,Boonsri,19-Mar-11,Orthophosphate-phosphorus
0.085,Boonsri,19-Mar-11,Ammonium
0.1,Boonsri,19-Mar-11,Total phosphorus
0.12,Boonsri,19-Mar-11,Total phosphorus
0.18,Boonsri,19-Mar-11,Orthophosphate-phosphorus
0.21,Boonsri,19-Mar-11,Total phosphorus
0.27,Boonsri,19-Mar-11,Manganese
0.6011,Boonsri,19-Mar-11,Iron
0.7,Boonsri,19-Mar-11,Iron
0.771,Boonsri,19-Mar-11,Iron
1.315,Boonsri,19-Mar-11,Chromium
1.5013,Boonsri,19-Mar-11,Cadmium
2.22,Boonsri,19-Mar-11,Biochemical Oxygen
2.41,Boonsri,19-Mar-11,Biochemical Oxygen
2.5,Boonsri,19-Mar-11,Calcium
2.64,Boonsri,19-Mar-11,Biochemical Oxygen
2.7,Boonsri,19-Mar-11,Calcium
2.7362,Boonsri,19-Mar-11,Chromium
2.795,Boonsri,19-Mar-11,Cadmium
2.8,Boonsri,19-Mar-11,Calcium
2.9934,Boonsri,19-Mar-11,Cadmium
3.05,Boonsri,19-Mar-11,Nitrates
3.11,Boonsri,19-Mar-11,Chemical Oxygen Demand (Mn)
3.14,Boonsri,19-Mar-11,Nitrates
3.16,Boonsri,19-Mar-11,Nitrates
3.59,Boonsri,19-Mar-11,Chemical Oxygen Demand (Mn)
3.99,Boonsri,19-Mar-11,Chemical Oxygen Demand (Mn)
4.67,Boonsri,19-Mar-11,Total hardness
4.83,Boonsri,19-Mar-11,Total hardness
4.91,Boonsri,19-Mar-11,Total hardness
5,Boonsri,19-Mar-11,Water temperature
5,Boonsri,19-Mar-11,Water temperature
5,Boonsri,19-Mar-11,Water temperature
5.7475,Boonsri,19-Mar-11,Copper
6.899,Boonsri,19-Mar-11,Chromium
7.443,Boonsri,19-Mar-11,Copper
7.585,Boonsri,19-Mar-11,Lead
9.155,Boonsri,19-Mar-11,Copper
10.018,Boonsri,19-Mar-11,Lead
10.33,Boonsri,19-Mar-11,Dissolved oxygen
10.48,Boonsri,19-Mar-11,Dissolved oxygen
10.9,Boonsri,19-Mar-11,Dissolved oxygen
11.233,Boonsri,19-Mar-11,Zinc
11.3109,Boonsri,19-Mar-11,Lead
12.09,Boonsri,19-Mar-11,Chemical Oxygen Demand (Cr)
12.385,Boonsri,19-Mar-11,Nickel
12.751,Boonsri,19-Mar-11,Zinc
12.995,Boonsri,19-Mar-11,Nickel
13.1,Boonsri,19-Mar-11,Chemical Oxygen Demand (Cr)
14.11,Boonsri,19-Mar-11,Chemical Oxygen Demand (Cr)
15.262,Boonsri,19-Mar-11,Zinc
16.1,Boonsri,19-Mar-11,Sodium
16.1,Boonsri,19-Mar-11,Sodium
16.7,Boonsri,19-Mar-11,Sodium
17.36,Boonsri,19-Mar-11,Chlorides
19.6207,Boonsri,19-Mar-11,Nickel
22.42,Boonsri,19-Mar-11,Chlorides
22.42,Boonsri,19-Mar-11,Chlorides
48.33,Boonsri,19-Mar-11,Magnesium
54.78,Boonsri,19-Mar-11,Magnesium
54.78,Boonsri,19-Mar-11,Magnesium
83.5,Boonsri,19-Mar-11,Oxygen saturation
84.72,Boonsri,19-Mar-11,Oxygen saturation
88.11,Boonsri,19-Mar-11,Oxygen saturation
168.36,Boonsri,19-Mar-11,Bicarbonates
175.1,Boonsri,19-Mar-11,Bicarbonates
189.1,Boonsri,19-Mar-11,Bicarbonates
300,Boonsri,19-Mar-11,Total dissolved salts
303,Boonsri,19-Mar-11,Total dissolved salts
306,Boonsri,19-Mar-11,Total dissolved salts
0.048,Tansanee,23-Mar-11,Nitrites
0.081,Tansanee,23-Mar-11,Orthophosphate-phosphorus
0.27,Tansanee,23-Mar-11,Total phosphorus
0.338,Tansanee,23-Mar-11,Ammonium
1.84,Tansanee,23-Mar-11,Nitrates
7,Tansanee,23-Mar-11,Water temperature
0,Chai,25-Mar-11,Orthophosphate-phosphorus
0,Chai,25-Mar-11,Orthophosphate-phosphorus
0,Chai,25-Mar-11,Orthophosphate-phosphorus
0.048,Chai,25-Mar-11,Nitrites
0.048,Chai,25-Mar-11,Nitrites
0.049,Chai,25-Mar-11,Nitrites
0.088,Chai,25-Mar-11,Total phosphorus
0.103,Chai,25-Mar-11,Ammonium
0.105,Chai,25-Mar-11,Total phosphorus
0.124,Chai,25-Mar-11,Ammonium
0.143,Chai,25-Mar-11,Total phosphorus
0.18,Chai,25-Mar-11,Ammonium
2.5,Chai,25-Mar-11,Nitrates
2.5,Chai,25-Mar-11,Nitrates
2.86,Chai,25-Mar-11,Biochemical Oxygen
3.01,Chai,25-Mar-11,Biochemical Oxygen
3.01,Chai,25-Mar-11,Biochemical Oxygen
3.1,Chai,25-Mar-11,Nitrates
3.22,Chai,25-Mar-11,Chemical Oxygen Demand (Mn)
3.37,Chai,25-Mar-11,Chemical Oxygen Demand (Mn)
3.45,Chai,25-Mar-11,Chemical Oxygen Demand (Mn)
5.5,Chai,25-Mar-11,Water temperature
6,Chai,25-Mar-11,Water temperature
6,Chai,25-Mar-11,Water temperature
11.08,Chai,25-Mar-11,Dissolved oxygen
11.1,Chai,25-Mar-11,Dissolved oxygen
11.12,Chai,25-Mar-11,Dissolved oxygen
22.84,Chai,25-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Chai,25-Mar-11,Chemical Oxygen Demand (Cr)
22.84,Chai,25-Mar-11,Chemical Oxygen Demand (Cr)
34.4,Chai,25-Mar-11,Chlorides
34.4,Chai,25-Mar-11,Chlorides
34.4,Chai,25-Mar-11,Chlorides
89.08,Chai,25-Mar-11,Oxygen saturation
89.24,Chai,25-Mar-11,Oxygen saturation
96.75,Chai,25-Mar-11,Oxygen saturation
271,Chai,25-Mar-11,Total dissolved salts
271,Chai,25-Mar-11,Total dissolved salts
272,Chai,25-Mar-11,Total dissolved salts
0,Somchair,26-Mar-11,Orthophosphate-phosphorus
0,Somchair,26-Mar-11,Anionic active surfactants
0,Busarakhan,26-Mar-11,Orthophosphate-phosphorus
0,Busarakhan,26-Mar-11,Anionic active surfactants
0.022,Somchair,26-Mar-11,Nitrites
0.025,Busarakhan,26-Mar-11,Nitrites
0.049,Busarakhan,26-Mar-11,Total phosphorus
0.081,Somchair,26-Mar-11,Total phosphorus
0.09,Somchair,26-Mar-11,Mercury
0.14,Busarakhan,26-Mar-11,Cadmium
0.15,Busarakhan,26-Mar-11,Mercury
0.2,Somchair,26-Mar-11,Cadmium
0.416,Somchair,26-Mar-11,Ammonium
0.593,Busarakhan,26-Mar-11,Ammonium
1,Busarakhan,26-Mar-11,Nitrates
1.5,Somchair,26-Mar-11,Arsenic
1.5,Busarakhan,26-Mar-11,Arsenic
1.8,Busarakhan,26-Mar-11,Total nitrogen
2,Somchair,26-Mar-11,Lead
2.19,Somchair,26-Mar-11,Nitrates
2.5,Busarakhan,26-Mar-11,Nickel
2.8,Busarakhan,26-Mar-11,Lead
2.83,Somchair,26-Mar-11,Biochemical Oxygen
3.1,Somchair,26-Mar-11,Nickel
3.14,Somchair,26-Mar-11,Total nitrogen
3.41,Busarakhan,26-Mar-11,Biochemical Oxygen
3.62,Somchair,26-Mar-11,Chemical Oxygen Demand (Mn)
5,Busarakhan,26-Mar-11,Chromium
5.9,Somchair,26-Mar-11,Chromium
6.04,Busarakhan,26-Mar-11,Chemical Oxygen Demand (Mn)
8,Somchair,26-Mar-11,Water temperature
8,Somchair,26-Mar-11,Copper
8,Busarakhan,26-Mar-11,Water temperature
9.1,Busarakhan,26-Mar-11,Copper
11.97,Somchair,26-Mar-11,Dissolved oxygen
12.24,Busarakhan,26-Mar-11,Dissolved oxygen
14,Somchair,26-Mar-11,Zinc
19,Busarakhan,26-Mar-11,Zinc
22.84,Somchair,26-Mar-11,Chemical Oxygen Demand (Cr)
31.97,Busarakhan,26-Mar-11,Chemical Oxygen Demand (Cr)
58.36,Somchair,26-Mar-11,Magnesium
62,Somchair,26-Mar-11,Chlorides
66.15,Busarakhan,26-Mar-11,Magnesium
75.8,Busarakhan,26-Mar-11,Chlorides
