value,location,sample date,measure
4.63,Tansanee,16-Jul-16,Biochemical Oxygen
43.987,Tansanee,16-Jul-16,Chemical Oxygen Demand (Cr)
13.295,Tansanee,16-Jul-16,Chemical Oxygen Demand (Mn)
0.3364,Tansanee,16-Jul-16,Petroleum hydrocarbons
0,Tansanee,16-Jul-16,Atrazine
0,Tansanee,16-Jul-16,"p,p-DDT"
0,Tansanee,16-Jul-16,gamma-Hexachlorocyclohexane
25,Chai,16-Jul-16,Water temperature
24.7,Decha,17-Jul-16,Water temperature
8.1,Decha,17-Jul-16,Dissolved oxygen
97.23,Decha,17-Jul-16,Oxygen saturation
134.11,Decha,17-Jul-16,Total hardness
125.7,Decha,17-Jul-16,Bicarbonates
492,Decha,17-Jul-16,Total dissolved salts
0.119,Decha,17-Jul-16,Ammonium
0.04,Decha,17-Jul-16,Nitrites
0.224,Decha,17-Jul-16,Nitrates
1.812,Decha,17-Jul-16,Total nitrogen
0.051,Decha,17-Jul-16,Orthophosphate-phosphorus
0.413,Decha,17-Jul-16,Total phosphorus
37.44,Decha,17-Jul-16,Sodium
5.34,Decha,17-Jul-16,Potassium
42.11,Decha,17-Jul-16,Calcium
5.51,Decha,17-Jul-16,Magnesium
70.45,Decha,17-Jul-16,Chlorides
34.9,Decha,17-Jul-16,Sulphates
3.08,Decha,17-Jul-16,Arsenic
2.8,Decha,17-Jul-16,Biochemical Oxygen
57.9,Decha,17-Jul-16,Chemical Oxygen Demand (Cr)
8.8,Decha,17-Jul-16,Chemical Oxygen Demand (Mn)
0,Decha,17-Jul-16,Anionic active surfactants
0,Decha,17-Jul-16,Petroleum hydrocarbons
23.1,Chai,17-Jul-16,Water temperature
7.7,Chai,17-Jul-16,Dissolved oxygen
0.074,Chai,17-Jul-16,Ammonium
0.03,Chai,17-Jul-16,Nitrites
0.777,Chai,17-Jul-16,Nitrates
1.74,Chai,17-Jul-16,Total nitrogen
0.021,Chai,17-Jul-16,Orthophosphate-phosphorus
0.062,Chai,17-Jul-16,Total phosphorus
0.046,Chai,17-Jul-16,Total dissolved phosphorus
1.98,Chai,17-Jul-16,Biochemical Oxygen
23.2,Chai,17-Jul-16,Water temperature
8.45,Chai,17-Jul-16,Dissolved oxygen
0.101,Chai,17-Jul-16,Ammonium
0.016,Chai,17-Jul-16,Nitrites
0.757,Chai,17-Jul-16,Nitrates
1.55,Chai,17-Jul-16,Total nitrogen
0.007,Chai,17-Jul-16,Orthophosphate-phosphorus
0.052,Chai,17-Jul-16,Total phosphorus
0.043,Chai,17-Jul-16,Total dissolved phosphorus
1.12,Chai,17-Jul-16,Biochemical Oxygen
23.2,Chai,17-Jul-16,Water temperature
8.87,Chai,17-Jul-16,Dissolved oxygen
0.106,Chai,17-Jul-16,Ammonium
0.017,Chai,17-Jul-16,Nitrites
0.787,Chai,17-Jul-16,Nitrates
1.69,Chai,17-Jul-16,Total nitrogen
0,Chai,17-Jul-16,Orthophosphate-phosphorus
0.057,Chai,17-Jul-16,Total phosphorus
0.052,Chai,17-Jul-16,Total dissolved phosphorus
1.15,Chai,17-Jul-16,Biochemical Oxygen
25,Chai,18-Jul-16,Water temperature
1.313,Kannika,18-Jul-16,AGOC-3A
0.059,Kannika,18-Jul-16,Methylosmoline
0.012,Kannika,18-Jul-16,Chlorodinine
1.409,Kannika,18-Jul-16,AGOC-3A
0.05,Kannika,18-Jul-16,Methylosmoline
0.01,Kannika,18-Jul-16,Chlorodinine
4.436,Kannika,18-Jul-16,AGOC-3A
0.041,Kannika,18-Jul-16,Methylosmoline
0.035,Kannika,18-Jul-16,Chlorodinine
1.827,Sakda,18-Jul-16,AGOC-3A
0.019,Sakda,18-Jul-16,Methylosmoline
0.012,Sakda,18-Jul-16,Chlorodinine
2.219,Sakda,18-Jul-16,AGOC-3A
0.029,Sakda,18-Jul-16,Methylosmoline
0.009,Sakda,18-Jul-16,Chlorodinine
0.709,Sakda,18-Jul-16,AGOC-3A
0.001,Sakda,18-Jul-16,Methylosmoline
0.027,Sakda,18-Jul-16,Chlorodinine
25,Chai,19-Jul-16,Water temperature
24,Somchair,20-Jul-16,Water temperature
7.91,Somchair,20-Jul-16,Dissolved oxygen
473,Somchair,20-Jul-16,Total dissolved salts
0.116,Somchair,20-Jul-16,Ammonium
0.018,Somchair,20-Jul-16,Nitrites
1.44,Somchair,20-Jul-16,Nitrates
4.06,Somchair,20-Jul-16,Total nitrogen
0.029,Somchair,20-Jul-16,Orthophosphate-phosphorus
0.173,Somchair,20-Jul-16,Total phosphorus
0.157,Somchair,20-Jul-16,Total dissolved phosphorus
1.11,Somchair,20-Jul-16,Biochemical Oxygen
23.8,Busarakhan,20-Jul-16,Water temperature
7.01,Busarakhan,20-Jul-16,Dissolved oxygen
388,Busarakhan,20-Jul-16,Total dissolved salts
0.127,Busarakhan,20-Jul-16,Ammonium
0.021,Busarakhan,20-Jul-16,Nitrites
0.921,Busarakhan,20-Jul-16,Nitrates
1.538,Busarakhan,20-Jul-16,Total nitrogen
0.093,Busarakhan,20-Jul-16,Orthophosphate-phosphorus
0.227,Busarakhan,20-Jul-16,Total phosphorus
0.183,Busarakhan,20-Jul-16,Total dissolved phosphorus
1.65,Busarakhan,20-Jul-16,Biochemical Oxygen
25,Chai,20-Jul-16,Water temperature
25.5,Boonsri,21-Jul-16,Water temperature
7.5,Boonsri,21-Jul-16,Dissolved oxygen
93.16,Boonsri,21-Jul-16,Oxygen saturation
169.38,Boonsri,21-Jul-16,Total hardness
156.77,Boonsri,21-Jul-16,Bicarbonates
213,Boonsri,21-Jul-16,Total dissolved salts
0,Boonsri,21-Jul-16,Ammonium
0.01,Boonsri,21-Jul-16,Nitrites
0.55,Boonsri,21-Jul-16,Nitrates
0.92,Boonsri,21-Jul-16,Total nitrogen
0.032,Boonsri,21-Jul-16,Orthophosphate-phosphorus
0.046,Boonsri,21-Jul-16,Total phosphorus
0.037,Boonsri,21-Jul-16,Total dissolved phosphorus
12,Boonsri,21-Jul-16,Sodium
2,Boonsri,21-Jul-16,Potassium
45.8,Boonsri,21-Jul-16,Calcium
13.58,Boonsri,21-Jul-16,Magnesium
16.512,Boonsri,21-Jul-16,Chlorides
39.62,Boonsri,21-Jul-16,Sulphates
2.34,Boonsri,21-Jul-16,Biochemical Oxygen
11.08,Boonsri,21-Jul-16,Chemical Oxygen Demand (Cr)
2.55,Boonsri,21-Jul-16,Chemical Oxygen Demand (Mn)
2.955,Boonsri,21-Jul-16,Total organic carbon
0.121,Boonsri,21-Jul-16,Anionic active surfactants
0,Boonsri,21-Jul-16,Petroleum hydrocarbons
13.6,Boonsri,21-Jul-16,AOX
0,Boonsri,21-Jul-16,Atrazine
0,Boonsri,21-Jul-16,"p,p-DDT"
0,Boonsri,21-Jul-16,gamma-Hexachlorocyclohexane
25,Boonsri,21-Jul-16,Water temperature
7.7,Boonsri,21-Jul-16,Dissolved oxygen
94.94,Boonsri,21-Jul-16,Oxygen saturation
161.53,Boonsri,21-Jul-16,Total hardness
154.94,Boonsri,21-Jul-16,Bicarbonates
214,Boonsri,21-Jul-16,Total dissolved salts
0,Boonsri,21-Jul-16,Ammonium
0.012,Boonsri,21-Jul-16,Nitrites
0.66,Boonsri,21-Jul-16,Nitrates
0.91,Boonsri,21-Jul-16,Total nitrogen
0.028,Boonsri,21-Jul-16,Orthophosphate-phosphorus
0.043,Boonsri,21-Jul-16,Total phosphorus
0.035,Boonsri,21-Jul-16,Total dissolved phosphorus
13,Boonsri,21-Jul-16,Sodium
2,Boonsri,21-Jul-16,Potassium
47.38,Boonsri,21-Jul-16,Calcium
10.67,Boonsri,21-Jul-16,Magnesium
16.145,Boonsri,21-Jul-16,Chlorides
38.36,Boonsri,21-Jul-16,Sulphates
2.12,Boonsri,21-Jul-16,Biochemical Oxygen
10.97,Boonsri,21-Jul-16,Chemical Oxygen Demand (Cr)
2.48,Boonsri,21-Jul-16,Chemical Oxygen Demand (Mn)
2.915,Boonsri,21-Jul-16,Total organic carbon
0.105,Boonsri,21-Jul-16,Anionic active surfactants
0,Boonsri,21-Jul-16,Petroleum hydrocarbons
12.9,Boonsri,21-Jul-16,AOX
0,Boonsri,21-Jul-16,Atrazine
0,Boonsri,21-Jul-16,"p,p-DDT"
0,Boonsri,21-Jul-16,gamma-Hexachlorocyclohexane
25.5,Boonsri,21-Jul-16,Water temperature
7.4,Boonsri,21-Jul-16,Dissolved oxygen
91.92,Boonsri,21-Jul-16,Oxygen saturation
157.61,Boonsri,21-Jul-16,Total hardness
153.72,Boonsri,21-Jul-16,Bicarbonates
220,Boonsri,21-Jul-16,Total dissolved salts
0,Boonsri,21-Jul-16,Ammonium
0.012,Boonsri,21-Jul-16,Nitrites
0.76,Boonsri,21-Jul-16,Nitrates
1.032,Boonsri,21-Jul-16,Total nitrogen
0.033,Boonsri,21-Jul-16,Orthophosphate-phosphorus
0.049,Boonsri,21-Jul-16,Total phosphorus
0.04,Boonsri,21-Jul-16,Total dissolved phosphorus
13,Boonsri,21-Jul-16,Sodium
2,Boonsri,21-Jul-16,Potassium
47.38,Boonsri,21-Jul-16,Calcium
9.7,Boonsri,21-Jul-16,Magnesium
15.411,Boonsri,21-Jul-16,Chlorides
37.85,Boonsri,21-Jul-16,Sulphates
2.23,Boonsri,21-Jul-16,Biochemical Oxygen
10.64,Boonsri,21-Jul-16,Chemical Oxygen Demand (Cr)
2.61,Boonsri,21-Jul-16,Chemical Oxygen Demand (Mn)
3.005,Boonsri,21-Jul-16,Total organic carbon
0.141,Boonsri,21-Jul-16,Anionic active surfactants
0,Boonsri,21-Jul-16,Petroleum hydrocarbons
13.3,Boonsri,21-Jul-16,AOX
0,Boonsri,21-Jul-16,Atrazine
0,Boonsri,21-Jul-16,"p,p-DDT"
0,Boonsri,21-Jul-16,gamma-Hexachlorocyclohexane
25,Chai,21-Jul-16,Water temperature
25,Chai,22-Jul-16,Water temperature
0.015,Somchair,22-Jul-16,AGOC-3A
130.522,Somchair,22-Jul-16,Methylosmoline
0.045,Somchair,22-Jul-16,Chlorodinine
0.053,Busarakhan,22-Jul-16,AGOC-3A
0.004,Busarakhan,22-Jul-16,Methylosmoline
0.018,Busarakhan,22-Jul-16,Chlorodinine
25,Chai,23-Jul-16,Water temperature
26,Kohsoom,23-Jul-16,Water temperature
5.7,Kohsoom,23-Jul-16,Dissolved oxygen
71.34,Kohsoom,23-Jul-16,Oxygen saturation
240.948,Kohsoom,23-Jul-16,Total hardness
156.47,Kohsoom,23-Jul-16,Bicarbonates
264,Kohsoom,23-Jul-16,Total dissolved salts
1.428,Kohsoom,23-Jul-16,Ammonium
0.0893,Kohsoom,23-Jul-16,Nitrites
0.7325,Kohsoom,23-Jul-16,Nitrates
2.911,Kohsoom,23-Jul-16,Total nitrogen
0.2232,Kohsoom,23-Jul-16,Orthophosphate-phosphorus
0.2581,Kohsoom,23-Jul-16,Total phosphorus
0.2232,Kohsoom,23-Jul-16,Total dissolved phosphorus
26.6,Kohsoom,23-Jul-16,Sodium
2.5,Kohsoom,23-Jul-16,Potassium
48.48,Kohsoom,23-Jul-16,Calcium
9.69,Kohsoom,23-Jul-16,Magnesium
36.522,Kohsoom,23-Jul-16,Chlorides
46.36,Kohsoom,23-Jul-16,Sulphates
3.2,Kohsoom,23-Jul-16,Biochemical Oxygen
39.33,Kohsoom,23-Jul-16,Chemical Oxygen Demand (Cr)
6.53,Kohsoom,23-Jul-16,Chemical Oxygen Demand (Mn)
3.7,Kohsoom,23-Jul-16,Total organic carbon
0.44,Kohsoom,23-Jul-16,Anionic active surfactants
0,Kohsoom,23-Jul-16,Petroleum hydrocarbons
29.2,Kohsoom,23-Jul-16,AOX
0,Kohsoom,23-Jul-16,Atrazine
0,Kohsoom,23-Jul-16,"p,p-DDT"
0,Kohsoom,23-Jul-16,gamma-Hexachlorocyclohexane
24.9,Somchair,24-Jul-16,Water temperature
0.081,Somchair,24-Jul-16,Ammonium
0.032,Somchair,24-Jul-16,Nitrites
1.43,Somchair,24-Jul-16,Nitrates
1.74,Somchair,24-Jul-16,Total nitrogen
0.096,Somchair,24-Jul-16,Orthophosphate-phosphorus
0.124,Somchair,24-Jul-16,Total phosphorus
0.102,Somchair,24-Jul-16,Total dissolved phosphorus
2.04,Somchair,24-Jul-16,Biochemical Oxygen
26.2,Busarakhan,24-Jul-16,Water temperature
6.85,Busarakhan,24-Jul-16,Dissolved oxygen
0.062,Busarakhan,24-Jul-16,Ammonium
0.02,Busarakhan,24-Jul-16,Nitrites
1.541,Busarakhan,24-Jul-16,Nitrates
1.92,Busarakhan,24-Jul-16,Total nitrogen
0.054,Busarakhan,24-Jul-16,Orthophosphate-phosphorus
0.243,Busarakhan,24-Jul-16,Total phosphorus
0.197,Busarakhan,24-Jul-16,Total dissolved phosphorus
1.36,Busarakhan,24-Jul-16,Biochemical Oxygen
0.051,Decha,24-Jul-16,Ammonium
0.009,Decha,24-Jul-16,Nitrites
0.197,Decha,24-Jul-16,Nitrates
1.327,Decha,24-Jul-16,Total nitrogen
0.017,Decha,24-Jul-16,Orthophosphate-phosphorus
0.379,Decha,24-Jul-16,Total phosphorus
33.24,Decha,24-Jul-16,Sodium
3.09,Decha,24-Jul-16,Potassium
25,Chai,24-Jul-16,Water temperature
0.027,Boonsri,24-Jul-16,AGOC-3A
0.063,Boonsri,24-Jul-16,Methylosmoline
0.062,Boonsri,24-Jul-16,Chlorodinine
0.058,Boonsri,24-Jul-16,AGOC-3A
0.047,Boonsri,24-Jul-16,Methylosmoline
0.014,Boonsri,24-Jul-16,Chlorodinine
0.009,Boonsri,24-Jul-16,AGOC-3A
0.019,Boonsri,24-Jul-16,Methylosmoline
0.023,Boonsri,24-Jul-16,Chlorodinine
25.2,Chai,25-Jul-16,Water temperature
25.4,Chai,26-Jul-16,Water temperature
25.6,Chai,27-Jul-16,Water temperature
26,Chai,28-Jul-16,Water temperature
0.001,Kohsoom,28-Jul-16,AGOC-3A
53.645,Kohsoom,28-Jul-16,Methylosmoline
0.016,Kohsoom,28-Jul-16,Chlorodinine
27,Chai,29-Jul-16,Water temperature
26,Chai,30-Jul-16,Water temperature
26,Chai,31-Jul-16,Water temperature
27,Chai,1-Aug-16,Water temperature
26,Chai,2-Aug-16,Water temperature
26.4,Chai,3-Aug-16,Water temperature
26,Chai,4-Aug-16,Water temperature
23,Boonsri,5-Aug-16,Water temperature
0.04,Boonsri,5-Aug-16,Ammonium
0.021,Boonsri,5-Aug-16,Nitrites
0.55,Boonsri,5-Aug-16,Nitrates
0.996,Boonsri,5-Aug-16,Total nitrogen
0.056,Boonsri,5-Aug-16,Orthophosphate-phosphorus
0.068,Boonsri,5-Aug-16,Total phosphorus
0.063,Boonsri,5-Aug-16,Total dissolved phosphorus
2.15,Boonsri,5-Aug-16,Biochemical Oxygen
22.5,Boonsri,5-Aug-16,Water temperature
0.038,Boonsri,5-Aug-16,Ammonium
0.021,Boonsri,5-Aug-16,Nitrites
0.66,Boonsri,5-Aug-16,Nitrates
1.014,Boonsri,5-Aug-16,Total nitrogen
0.044,Boonsri,5-Aug-16,Orthophosphate-phosphorus
0.056,Boonsri,5-Aug-16,Total phosphorus
0.049,Boonsri,5-Aug-16,Total dissolved phosphorus
2,Boonsri,5-Aug-16,Biochemical Oxygen
22,Boonsri,5-Aug-16,Water temperature
0.057,Boonsri,5-Aug-16,Ammonium
0.027,Boonsri,5-Aug-16,Nitrites
0.7,Boonsri,5-Aug-16,Nitrates
1.238,Boonsri,5-Aug-16,Total nitrogen
0.052,Boonsri,5-Aug-16,Orthophosphate-phosphorus
0.062,Boonsri,5-Aug-16,Total phosphorus
0.056,Boonsri,5-Aug-16,Total dissolved phosphorus
2.05,Boonsri,5-Aug-16,Biochemical Oxygen
27.5,Chai,5-Aug-16,Water temperature
7.13,Chai,5-Aug-16,Dissolved oxygen
147.74,Chai,5-Aug-16,Total hardness
225,Chai,5-Aug-16,Total dissolved salts
0.029,Chai,5-Aug-16,Ammonium
0.024,Chai,5-Aug-16,Nitrites
1.19,Chai,5-Aug-16,Nitrates
1.25,Chai,5-Aug-16,Total nitrogen
0.067,Chai,5-Aug-16,Orthophosphate-phosphorus
0.11,Chai,5-Aug-16,Total phosphorus
0.094,Chai,5-Aug-16,Total dissolved phosphorus
46,Chai,5-Aug-16,Calcium
8,Chai,5-Aug-16,Magnesium
19.15,Chai,5-Aug-16,Chlorides
7.8967,Chai,5-Aug-16,Lead
0,Chai,5-Aug-16,Cadmium
0.036,Chai,5-Aug-16,Mercury
10.01,Chai,5-Aug-16,Nickel
4.02,Chai,5-Aug-16,Biochemical Oxygen
25.58,Chai,5-Aug-16,Chemical Oxygen Demand (Cr)
4.33,Chai,5-Aug-16,Chemical Oxygen Demand (Mn)
0,Chai,5-Aug-16,Atrazine
0,Chai,5-Aug-16,"p,p-DDT"
0,Chai,5-Aug-16,gamma-Hexachlorocyclohexane
27.3,Chai,5-Aug-16,Water temperature
7.51,Chai,5-Aug-16,Dissolved oxygen
143.824,Chai,5-Aug-16,Total hardness
223,Chai,5-Aug-16,Total dissolved salts
0.033,Chai,5-Aug-16,Ammonium
0.028,Chai,5-Aug-16,Nitrites
1.3,Chai,5-Aug-16,Nitrates
1.44,Chai,5-Aug-16,Total nitrogen
0.073,Chai,5-Aug-16,Orthophosphate-phosphorus
0.114,Chai,5-Aug-16,Total phosphorus
0.099,Chai,5-Aug-16,Total dissolved phosphorus
44,Chai,5-Aug-16,Calcium
8.2,Chai,5-Aug-16,Magnesium
16.76,Chai,5-Aug-16,Chlorides
4.9637,Chai,5-Aug-16,Lead
0,Chai,5-Aug-16,Cadmium
0.019,Chai,5-Aug-16,Mercury
4.77,Chai,5-Aug-16,Nickel
3.98,Chai,5-Aug-16,Biochemical Oxygen
31.49,Chai,5-Aug-16,Chemical Oxygen Demand (Cr)
5.66,Chai,5-Aug-16,Chemical Oxygen Demand (Mn)
0,Chai,5-Aug-16,Atrazine
0,Chai,5-Aug-16,"p,p-DDT"
0,Chai,5-Aug-16,gamma-Hexachlorocyclohexane
27.6,Chai,5-Aug-16,Water temperature
7.07,Chai,5-Aug-16,Dissolved oxygen
152.724,Chai,5-Aug-16,Total hardness
224,Chai,5-Aug-16,Total dissolved salts
0.026,Chai,5-Aug-16,Ammonium
0.028,Chai,5-Aug-16,Nitrites
1.15,Chai,5-Aug-16,Nitrates
1.53,Chai,5-Aug-16,Total nitrogen
0.069,Chai,5-Aug-16,Orthophosphate-phosphorus
0.107,Chai,5-Aug-16,Total phosphorus
0.083,Chai,5-Aug-16,Total dissolved phosphorus
42,Chai,5-Aug-16,Calcium
11.6,Chai,5-Aug-16,Magnesium
16.07,Chai,5-Aug-16,Chlorides
1.973,Chai,5-Aug-16,Lead
0,Chai,5-Aug-16,Cadmium
0,Chai,5-Aug-16,Mercury
5.735,Chai,5-Aug-16,Nickel
3.96,Chai,5-Aug-16,Biochemical Oxygen
27.55,Chai,5-Aug-16,Chemical Oxygen Demand (Cr)
5,Chai,5-Aug-16,Chemical Oxygen Demand (Mn)
0,Chai,5-Aug-16,Atrazine
0,Chai,5-Aug-16,"p,p-DDT"
0,Chai,5-Aug-16,gamma-Hexachlorocyclohexane
26.4,Chai,6-Aug-16,Water temperature
26.6,Chai,7-Aug-16,Water temperature
26.2,Kannika,7-Aug-16,Water temperature
5.7,Kannika,7-Aug-16,Dissolved oxygen
69.2,Kannika,7-Aug-16,Oxygen saturation
172.66,Kannika,7-Aug-16,Total hardness
150.06,Kannika,7-Aug-16,Bicarbonates
257.4,Kannika,7-Aug-16,Total dissolved salts
0.089,Kannika,7-Aug-16,Ammonium
0.011,Kannika,7-Aug-16,Nitrites
0.764,Kannika,7-Aug-16,Nitrates
1.58,Kannika,7-Aug-16,Total nitrogen
0.062,Kannika,7-Aug-16,Orthophosphate-phosphorus
0.189,Kannika,7-Aug-16,Total phosphorus
0.094,Kannika,7-Aug-16,Total dissolved phosphorus
49.95,Kannika,7-Aug-16,Calcium
11.73,Kannika,7-Aug-16,Magnesium
32.13,Kannika,7-Aug-16,Chlorides
22.97,Kannika,7-Aug-16,Sulphates
0,Kannika,7-Aug-16,Zinc
6.28,Kannika,7-Aug-16,Copper
1.03,Kannika,7-Aug-16,Chromium
0,Kannika,7-Aug-16,Lead
0,Kannika,7-Aug-16,Cadmium
0,Kannika,7-Aug-16,Mercury
0,Kannika,7-Aug-16,Nickel
2,Kannika,7-Aug-16,Arsenic
2.11,Kannika,7-Aug-16,Biochemical Oxygen
13.57,Kannika,7-Aug-16,Chemical Oxygen Demand (Cr)
4.48,Kannika,7-Aug-16,Chemical Oxygen Demand (Mn)
0,Kannika,7-Aug-16,Anionic active surfactants
0,Kannika,7-Aug-16,Petroleum hydrocarbons
0,Kannika,7-Aug-16,Atrazine
0,Kannika,7-Aug-16,"p,p-DDT"
0,Kannika,7-Aug-16,gamma-Hexachlorocyclohexane
26.5,Kannika,7-Aug-16,Water temperature
5.5,Kannika,7-Aug-16,Dissolved oxygen
68.5,Kannika,7-Aug-16,Oxygen saturation
170.524,Kannika,7-Aug-16,Total hardness
153.11,Kannika,7-Aug-16,Bicarbonates
244,Kannika,7-Aug-16,Total dissolved salts
0.085,Kannika,7-Aug-16,Ammonium
0.009,Kannika,7-Aug-16,Nitrites
0.705,Kannika,7-Aug-16,Nitrates
1.449,Kannika,7-Aug-16,Total nitrogen
0.06,Kannika,7-Aug-16,Orthophosphate-phosphorus
0.18,Kannika,7-Aug-16,Total phosphorus
0.09,Kannika,7-Aug-16,Total dissolved phosphorus
48.34,Kannika,7-Aug-16,Calcium
12.22,Kannika,7-Aug-16,Magnesium
32.5,Kannika,7-Aug-16,Chlorides
19.36,Kannika,7-Aug-16,Sulphates
0,Kannika,7-Aug-16,Zinc
6.57,Kannika,7-Aug-16,Copper
1.09,Kannika,7-Aug-16,Chromium
0,Kannika,7-Aug-16,Lead
0,Kannika,7-Aug-16,Cadmium
0,Kannika,7-Aug-16,Mercury
0,Kannika,7-Aug-16,Nickel
2,Kannika,7-Aug-16,Arsenic
2.07,Kannika,7-Aug-16,Biochemical Oxygen
11.63,Kannika,7-Aug-16,Chemical Oxygen Demand (Cr)
4.48,Kannika,7-Aug-16,Chemical Oxygen Demand (Mn)
0,Kannika,7-Aug-16,Anionic active surfactants
0,Kannika,7-Aug-16,Petroleum hydrocarbons
0,Kannika,7-Aug-16,Atrazine
0,Kannika,7-Aug-16,"p,p-DDT"
0,Kannika,7-Aug-16,gamma-Hexachlorocyclohexane
26.4,Kannika,7-Aug-16,Water temperature
5.49,Kannika,7-Aug-16,Dissolved oxygen
67.8,Kannika,7-Aug-16,Oxygen saturation
168.566,Kannika,7-Aug-16,Total hardness
150.06,Kannika,7-Aug-16,Bicarbonates
236.2,Kannika,7-Aug-16,Total dissolved salts
0.086,Kannika,7-Aug-16,Ammonium
0.009,Kannika,7-Aug-16,Nitrites
0.805,Kannika,7-Aug-16,Nitrates
1.543,Kannika,7-Aug-16,Total nitrogen
0.061,Kannika,7-Aug-16,Orthophosphate-phosphorus
0.188,Kannika,7-Aug-16,Total phosphorus
0.095,Kannika,7-Aug-16,Total dissolved phosphorus
48.34,Kannika,7-Aug-16,Calcium
11.73,Kannika,7-Aug-16,Magnesium
32.13,Kannika,7-Aug-16,Chlorides
21.51,Kannika,7-Aug-16,Sulphates
0,Kannika,7-Aug-16,Zinc
5.09,Kannika,7-Aug-16,Copper
0.97,Kannika,7-Aug-16,Chromium
1.06,Kannika,7-Aug-16,Lead
0,Kannika,7-Aug-16,Cadmium
0,Kannika,7-Aug-16,Mercury
0,Kannika,7-Aug-16,Nickel
1.9,Kannika,7-Aug-16,Arsenic
2.98,Kannika,7-Aug-16,Biochemical Oxygen
13.18,Kannika,7-Aug-16,Chemical Oxygen Demand (Cr)
4.41,Kannika,7-Aug-16,Chemical Oxygen Demand (Mn)
0,Kannika,7-Aug-16,Anionic active surfactants
0,Kannika,7-Aug-16,Petroleum hydrocarbons
0,Kannika,7-Aug-16,Atrazine
0,Kannika,7-Aug-16,"p,p-DDT"
0,Kannika,7-Aug-16,gamma-Hexachlorocyclohexane
26.6,Chai,8-Aug-16,Water temperature
26,Chai,9-Aug-16,Water temperature
25.8,Chai,10-Aug-16,Water temperature
26,Somchair,11-Aug-16,Water temperature
7.94,Somchair,11-Aug-16,Dissolved oxygen
193.14,Somchair,11-Aug-16,Total hardness
606,Somchair,11-Aug-16,Total dissolved salts
0.027,Somchair,11-Aug-16,Ammonium
0.0085,Somchair,11-Aug-16,Nitrites
1.57,Somchair,11-Aug-16,Nitrates
1.676,Somchair,11-Aug-16,Total nitrogen
0.013,Somchair,11-Aug-16,Orthophosphate-phosphorus
0.113,Somchair,11-Aug-16,Total phosphorus
0.092,Somchair,11-Aug-16,Total dissolved phosphorus
60.4,Somchair,11-Aug-16,Calcium
10.4,Somchair,11-Aug-16,Magnesium
46.86,Somchair,11-Aug-16,Chlorides
1.973,Somchair,11-Aug-16,Lead
0,Somchair,11-Aug-16,Cadmium
0.019,Somchair,11-Aug-16,Mercury
10.24,Somchair,11-Aug-16,Nickel
4.12,Somchair,11-Aug-16,Biochemical Oxygen
39.87,Somchair,11-Aug-16,Chemical Oxygen Demand (Cr)
11.29,Somchair,11-Aug-16,Chemical Oxygen Demand (Mn)
0,Somchair,11-Aug-16,Atrazine
0,Somchair,11-Aug-16,"p,p-DDT"
0,Somchair,11-Aug-16,gamma-Hexachlorocyclohexane
26.2,Busarakhan,11-Aug-16,Water temperature
7.04,Busarakhan,11-Aug-16,Dissolved oxygen
215.874,Busarakhan,11-Aug-16,Total hardness
363,Busarakhan,11-Aug-16,Total dissolved salts
0.045,Busarakhan,11-Aug-16,Ammonium
0.012,Busarakhan,11-Aug-16,Nitrites
1.491,Busarakhan,11-Aug-16,Nitrates
2.22,Busarakhan,11-Aug-16,Total nitrogen
0.103,Busarakhan,11-Aug-16,Orthophosphate-phosphorus
0.179,Busarakhan,11-Aug-16,Total phosphorus
0.145,Busarakhan,11-Aug-16,Total dissolved phosphorus
12.06,Busarakhan,11-Aug-16,Calcium
45,Busarakhan,11-Aug-16,Magnesium
25.79,Busarakhan,11-Aug-16,Chlorides
1.973,Busarakhan,11-Aug-16,Lead
0,Busarakhan,11-Aug-16,Cadmium
0,Busarakhan,11-Aug-16,Mercury
6.181,Busarakhan,11-Aug-16,Nickel
2.93,Busarakhan,11-Aug-16,Biochemical Oxygen
31.89,Busarakhan,11-Aug-16,Chemical Oxygen Demand (Cr)
0,Busarakhan,11-Aug-16,Atrazine
0,Busarakhan,11-Aug-16,"p,p-DDT"
0,Busarakhan,11-Aug-16,gamma-Hexachlorocyclohexane
26,Chai,11-Aug-16,Water temperature
0.146,Chai,11-Aug-16,AGOC-3A
1.31,Chai,11-Aug-16,Methylosmoline
0.009,Chai,11-Aug-16,Chlorodinine
0.08,Chai,11-Aug-16,AGOC-3A
1.27,Chai,11-Aug-16,Methylosmoline
0.061,Chai,11-Aug-16,Chlorodinine
34,Tansanee,12-Aug-16,Water temperature
5.54,Tansanee,12-Aug-16,Dissolved oxygen
68.31,Tansanee,12-Aug-16,Oxygen saturation
292.29,Tansanee,12-Aug-16,Total hardness
199.68,Tansanee,12-Aug-16,Bicarbonates
667,Tansanee,12-Aug-16,Total dissolved salts
0.03,Tansanee,12-Aug-16,Ammonium
0.019,Tansanee,12-Aug-16,Nitrites
1.728,Tansanee,12-Aug-16,Nitrates
1.951,Tansanee,12-Aug-16,Total nitrogen
0.061,Tansanee,12-Aug-16,Orthophosphate-phosphorus
0.159,Tansanee,12-Aug-16,Total phosphorus
93.787,Tansanee,12-Aug-16,Calcium
14.106,Tansanee,12-Aug-16,Magnesium
150.22,Tansanee,12-Aug-16,Chlorides
120.79,Tansanee,12-Aug-16,Sulphates
